EIS_measurement_id,EIS_Frequency,EIS_Z_abs,EIS_Z_phase,Capacity,EFC,PowerPc,PowerPd,DynamicCapacityProfil1,DynamicCapacityProfil2,SOC,Checkup,Temperature,Cell_Name,HardwareRevision,HardwareSerial,SoftwareRevision,CalibrationDate,Periods,CurrentScalingFactor,FrequencyCount,ContinousMeasurementPeriod,DiscardFirstLeastCommonPeriods,MultiplexerChannel,BatteryName,Voltage,Temperature_Inspectrum,VoltageAmplitude,Clipped,CurrentAmplitude,CurrentAverage,Time
73,0.024,0.0020714576404010773,-0.3883458923139849,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.000002
73,74.296,0.0008851729902053044,-0.3179919216810423,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.0000020
73,116.016,0.0007666734637379853,-0.2685171286734419,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.0000021
73,181.16,0.0006760953728025358,-0.1600909390356565,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.0000022
73,282.886,0.0006222538028750495,0.008371231827026615,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.0000023
73,441.734,0.0006141721983165633,0.2322590372357477,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.0000024
73,689.778,0.0006709656497802253,0.4940823847514843,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.0000025
73,1077.11,0.0008284122438985316,0.7451065009706036,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.0000026
73,1681.92,0.0011254645645216912,0.9512301981224976,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.0000027
73,2626.36,0.00164777109713364,1.0711949858412353,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.0000028
73,4101.13,0.002416899797364384,1.0958945875740829,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.0000029
73,0.038,0.0018986178614984637,-0.2969531980106187,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.000003
73,6404.0,0.0036574422410340264,1.1112706182917662,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.0000030
73,10000.0,0.014085599311399568,0.7835081063559395,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.0000031
73,0.06,0.0017730901774306348,-0.23297039397443836,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.000004
73,0.092,0.0017082914452996598,-0.18481402152855772,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.000005
73,0.144,0.0016488682893730476,-0.1448106228371342,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.000006
73,0.226,0.001608686614047621,-0.1174173556191719,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.000007
73,0.354,0.0015751446855968502,-0.09823908862378652,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.000008
73,0.552,0.0015483446720210587,-0.0855659657347798,52.0,0.0,169.91,159.26,52.2796,52.1055,0.9,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.84584,32,10,0,0,,3.33251,25.3592,0.0106088,0,2.72766,-0.000500669,2023-10-23 13:11:39.000009
58,0.01,0.0028653807307581305,-0.44232774314354806,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.000000
58,0.016,0.002514167609039023,-0.37902142991445487,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.000001
58,0.862,0.0015935950910519901,-0.0939984661343635,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000010
58,1.346,0.0015637433249485033,-0.09386222298584374,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000011
58,2.102,0.0015347078870260621,-0.10033062409760965,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000012
58,3.282,0.0015027669646385628,-0.11430703176457542,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000013
58,5.124,0.0014649763009622373,-0.13759708683067054,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000014
58,8.002,0.0014158111091741722,-0.1704663723084766,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000015
58,12.496,0.0013493754879202453,-0.21275843779880016,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000016
58,19.512,0.0012608893202137132,-0.25969380072407267,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000017
58,30.47,0.0011493543122993014,-0.30409504027114864,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000018
58,47.58,0.0010212304115996545,-0.33419647684543424,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000019
58,0.024,0.0022765929524139797,-0.34680825532455367,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.000002
58,74.296,0.000886102543635329,-0.33312547371753387,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000020
58,116.016,0.0007633019812695366,-0.28064646381197966,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000021
58,181.16,0.000670204451541468,-0.16790851487909508,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000022
58,282.886,0.0006153732857387348,0.0068139331761418575,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000023
58,441.734,0.0006080352826152443,0.23773925180693375,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000024
58,689.778,0.0006679938313165773,0.5047838253152557,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000025
58,1077.11,0.0008300146937042742,0.7564722706042295,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000026
58,1681.92,0.001132687299959702,0.9607841516845503,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000027
58,2626.36,0.0016626101391558998,1.078671959746961,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000028
58,4101.13,0.002443414308728669,1.1024430467448343,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000029
58,0.038,0.0020701232805801686,-0.283515092005385,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.000003
58,6404.0,0.003704522519974741,1.116904335071709,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000030
58,10000.0,0.016937073573967846,0.7606426214722798,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.0000031
58,0.06,0.0019247911782694766,-0.23761202194742206,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.000004
58,0.092,0.0018430820691483056,-0.19243911915181117,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.000005
58,0.144,0.001759600930033853,-0.15743280249590705,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.000006
58,0.226,0.0017076855239419814,-0.13052246742463705,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.000007
58,0.354,0.0016618448232563713,-0.1128721732472642,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.000008
58,0.552,0.0016257751798585192,-0.09946300751490145,52.0,0.0,169.91,159.26,52.2796,52.1055,0.5,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.05685,32,10,0,0,,3.29431,25.2979,0.00644987,0,1.97743,-0.000897102,2023-10-24 10:53:33.000009
43,0.01,0.0033686248760287935,-0.4732076944210504,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.000000
43,0.016,0.002990567851261696,-0.3980940744425133,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.000001
43,0.862,0.0017300346562494058,-0.12216944419047605,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000010
43,1.346,0.0016849353078800978,-0.1194450719351867,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000011
43,2.102,0.00164383143863019,-0.12281315350926524,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000012
43,3.282,0.0016023614848354288,-0.13500986874711912,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000013
43,5.124,0.0015555502137639273,-0.15703363858239558,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000014
43,8.002,0.0014970330897131163,-0.1908217715954407,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000015
43,12.496,0.0014196262397250905,-0.23511153796900242,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000016
43,19.512,0.001317367588981906,-0.28553181793232923,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000017
43,30.47,0.0011903606291691607,-0.33248383908681556,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000018
43,47.58,0.0010465710657365796,-0.3630298416865169,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000019
43,0.024,0.002708427966201058,-0.3715808526397274,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.000002
43,74.296,0.0008991292496193193,-0.3600890492274324,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000020
43,116.016,0.0007678123685497648,-0.3043421895267933,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000021
43,181.16,0.0006693619007151512,-0.18672262182020122,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000022
43,282.886,0.0006117582554418176,-0.006826785584853454,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000023
43,441.734,0.0006033635181961203,0.22887614930588057,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000024
43,689.778,0.000662580788068142,0.49874988566880496,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000025
43,1077.11,0.0008231981068296985,0.7512696065876739,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000026
43,1681.92,0.0011222459257653823,0.9554802948993601,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000027
43,2626.36,0.0016443148215804053,1.073731921837608,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000028
43,4101.13,0.0024136185895870126,1.098217736754042,52.0,0.0,169.91,159.26,52.2796,52.1055,0.1,Initial,25.0,Cell 8,1.0,IE10521120002,1.6,2021/12/13,5,2.30674,32,10,0,0,,3.22032,25.9421,0.00739085,0,2.2124,-0.00121467,2023-10-25 16:17:18.0000029
